f_hz,distance_m,input_w,tx_radius_m,rx_radius_m,tx_wire_mm2,rx_wire_mm2,tx_copper_kg,rx_copper_kg,mutual_h,coupling_figure_x,load_ohm,tx_current_rms_a,rx_current_rms_a,rx_induced_emf_at_loaded_tx_current_rms_v,rx_open_circuit_at_fixed_input_rms_v,load_w,coil_efficiency,tx_heat_w,rx_heat_w,energy_balance_error_w,rx_field_rms_t,tx_radiation_resistance_ohm,tx_radiated_w,tx_q,required_r_each_for_50pct_ohm,ka_tx,kr
1,3000,100,100,10,0.5,0.5,2.814867017616455,0.2814867017616454,3.6554090374405037e-11,1.1239253017824067e-21,2.1664422939155217,2.1484558684493518,1.1388464324350123e-10,4.934490155004033e-10,4.934490155004033e-10,2.8098132544560163e-20,2.809813254456017e-22,100.0,2.8098132544560163e-20,-2.8098132544560163e-20,2.4998419158823567e-13,3.808609117777619e-21,1.758001645589242e-20,0.0004559794149747671,8.120277222217155e-11,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,10,0.5,0.5,2.814867017616455,0.2814867017616454,9.869604401089358e-13,8.1934154499937445e-25,2.1664422939155217,2.1484558684493518,3.074885367574533e-12,1.3323123418510887e-11,1.3323123418510887e-11,2.048353862498436e-23,2.0483538624984361e-25,100.0,2.048353862498436e-23,-2.048353862498436e-23,6.749573172882363e-15,3.808609117777619e-21,1.758001645589242e-20,0.0004559794149747671,2.1924748499986314e-12,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,10,0.5,0.5,2.814867017616455,0.2814867017616454,3.655409037440503e-14,1.1239253017824065e-27,2.1664422939155217,2.1484558684493518,1.138846432435012e-13,4.934490155004032e-13,4.934490155004032e-13,2.8098132544560157e-26,2.8098132544560163e-28,100.0,2.8098132544560157e-26,-2.8098132544560157e-26,2.499841915882356e-16,3.808609117777619e-21,1.758001645589242e-20,0.0004559794149747671,8.120277222217153e-14,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,10,0.5,0.5,2.814867017616455,0.2814867017616454,9.869604401089359e-16,8.193415449993744e-31,2.1664422939155217,2.1484558684493518,3.074885367574533e-15,1.3323123418510887e-14,1.3323123418510887e-14,2.048353862498436e-29,2.048353862498436e-31,100.0,2.048353862498436e-29,-2.048353862498436e-29,6.7495731728823625e-18,3.808609117777619e-21,1.758001645589242e-20,0.0004559794149747671,2.1924748499986315e-15,2.095845021951682e-06,0.0020958450219516816
1,1000,100,100,10,2.5,2.5,14.074335088082274,1.407433508808227,9.86960440108936e-10,2.048353862498436e-17,0.43328845878310435,4.804093368511096,3.437826352458042e-08,2.9791409636409725e-08,2.9791409636409725e-08,5.12088465624609e-16,5.12088465624609e-18,100.0,5.12088465624609e-16,-5.12088465624609e-16,1.5092504433673903e-11,3.808609117777619e-21,8.790008227946209e-20,0.0021332555922139785,2.1924748499986317e-09,2.095845021951682e-06,2.0958450219516817e-05
1,3000,100,100,10,2.5,2.5,14.074335088082274,1.407433508808227,3.6554090374405037e-11,2.8098132544560163e-20,0.43328845878310435,4.804093368511096,1.2732690194289044e-09,1.103385542089249e-09,1.103385542089249e-09,7.024533136140042e-19,7.024533136140041e-21,100.0,7.024533136140042e-19,-7.024533136140042e-19,5.589816456916261e-13,3.808609117777619e-21,8.790008227946209e-20,0.0021332555922139785,8.120277222217155e-11,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,10,2.5,2.5,14.074335088082274,1.407433508808227,9.869604401089358e-13,2.048353862498436e-23,0.43328845878310435,4.804093368511096,3.437826352458042e-11,2.9791409636409725e-11,2.9791409636409725e-11,5.1208846562460905e-22,5.12088465624609e-24,100.0,5.1208846562460905e-22,-5.1208846562460905e-22,1.5092504433673906e-14,3.808609117777619e-21,8.790008227946209e-20,0.0021332555922139785,2.1924748499986314e-12,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,10,2.5,2.5,14.074335088082274,1.407433508808227,3.655409037440503e-14,2.8098132544560157e-26,0.43328845878310435,4.804093368511096,1.2732690194289044e-12,1.103385542089249e-12,1.103385542089249e-12,7.024533136140041e-25,7.024533136140039e-27,100.0,7.024533136140041e-25,-7.024533136140041e-25,5.589816456916261e-16,3.808609117777619e-21,8.790008227946209e-20,0.0021332555922139785,8.120277222217153e-14,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,10,2.5,2.5,14.074335088082274,1.407433508808227,9.869604401089359e-16,2.048353862498436e-29,0.43328845878310435,4.804093368511096,3.437826352458042e-14,2.979140963640972e-14,2.979140963640972e-14,5.12088465624609e-28,5.12088465624609e-30,100.0,5.12088465624609e-28,-5.12088465624609e-28,1.5092504433673904e-17,3.808609117777619e-21,8.790008227946209e-20,0.0021332555922139785,2.1924748499986315e-15,2.095845021951682e-06,0.0020958450219516816
1,1000,100,100,10,10,10,56.297340352329094,5.629734035232908,9.86960440108936e-10,3.2773661799974974e-16,0.10832211469577609,9.60818673702219,2.750261081966433e-07,5.9582819272819436e-08,5.958281927281945e-08,8.193415449993741e-15,8.193415449993743e-17,99.99999999999997,8.193415449993741e-15,6.017439265208263e-15,3.01850088673478e-11,3.808609117777619e-21,3.5160032911784826e-19,0.008027781976674106,2.1924748499986317e-09,2.095845021951682e-06,2.0958450219516817e-05
1,3000,100,100,10,10,10,56.297340352329094,5.629734035232908,3.6554090374405037e-11,4.495701207129626e-19,0.10832211469577609,9.608186737022193,1.0186152155431236e-08,2.206771084178498e-09,2.206771084178498e-09,1.1239253017824067e-17,1.1239253017824065e-19,100.0,1.1239253017824067e-17,-1.1239253017824067e-17,1.1179632913832522e-12,3.808609117777619e-21,3.5160032911784836e-19,0.008027781976674106,8.120277222217155e-11,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,10,10,10,56.297340352329094,5.629734035232908,9.869604401089358e-13,3.2773661799974974e-22,0.10832211469577609,9.608186737022193,2.7502610819664335e-10,5.958281927281945e-11,5.958281927281945e-11,8.193415449993745e-21,8.193415449993744e-23,100.0,8.193415449993745e-21,-8.193415449993745e-21,3.018500886734781e-14,3.808609117777619e-21,3.5160032911784836e-19,0.008027781976674106,2.1924748499986314e-12,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,10,10,10,56.297340352329094,5.629734035232908,3.655409037440503e-14,4.495701207129625e-25,0.10832211469577609,9.608186737022193,1.0186152155431235e-11,2.206771084178498e-12,2.206771084178498e-12,1.1239253017824065e-23,1.1239253017824063e-25,100.0,1.1239253017824065e-23,-1.1239253017824065e-23,1.1179632913832521e-15,3.808609117777619e-21,3.5160032911784836e-19,0.008027781976674106,8.120277222217153e-14,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,10,10,10,56.297340352329094,5.629734035232908,9.869604401089359e-16,3.2773661799974974e-28,0.10832211469577609,9.608186737022193,2.7502610819664337e-13,5.958281927281944e-14,5.958281927281944e-14,8.193415449993745e-27,8.193415449993743e-29,100.0,8.193415449993745e-27,-8.193415449993745e-27,3.018500886734781e-17,3.808609117777619e-21,3.5160032911784836e-19,0.008027781976674106,2.1924748499986315e-15,2.095845021951682e-06,0.0020958450219516816
1,1000,100,100,10,50,50,281.48670176164546,28.14867017616454,9.86960440108936e-10,8.193415449993744e-15,0.021664422939155305,21.48455868449347,3.0748853675745204e-06,1.3323123418510858e-07,1.3323123418510887e-07,2.0483538624984272e-13,2.0483538624984277e-15,99.99999999999959,2.048353862498419e-13,8.327434478188165e-15,6.749573172882348e-11,3.808609117777619e-21,1.7580016455892346e-18,0.03720608023017338,2.1924748499986317e-09,2.095845021951682e-06,2.0958450219516817e-05
1,3000,100,100,10,50,50,281.48670176164546,28.14867017616454,3.6554090374405037e-11,1.1239253017824065e-17,0.021664422939155218,21.484558684493518,1.1388464324350123e-07,4.934490155004033e-09,4.934490155004033e-09,2.8098132544560163e-16,2.8098132544560164e-18,100.0,2.8098132544560163e-16,-2.8098132544560163e-16,2.4998419158823567e-12,3.808609117777619e-21,1.7580016455892415e-18,0.03720608023017338,8.120277222217155e-11,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,10,50,50,281.48670176164546,28.14867017616454,9.869604401089358e-13,8.193415449993743e-21,0.021664422939155218,21.484558684493518,3.074885367574533e-09,1.3323123418510887e-10,1.3323123418510887e-10,2.0483538624984359e-19,2.048353862498436e-21,100.0,2.0483538624984359e-19,-2.0483538624984359e-19,6.749573172882364e-14,3.808609117777619e-21,1.7580016455892415e-18,0.03720608023017338,2.1924748499986314e-12,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,10,50,50,281.48670176164546,28.14867017616454,3.655409037440503e-14,1.1239253017824064e-23,0.021664422939155218,21.484558684493518,1.1388464324350121e-10,4.934490155004032e-12,4.934490155004032e-12,2.8098132544560154e-22,2.809813254456016e-24,100.0,2.8098132544560154e-22,-2.8098132544560154e-22,2.4998419158823564e-15,3.808609117777619e-21,1.7580016455892415e-18,0.03720608023017338,8.120277222217153e-14,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,10,50,50,281.48670176164546,28.14867017616454,9.869604401089359e-16,8.193415449993743e-27,0.021664422939155218,21.484558684493518,3.074885367574533e-12,1.3323123418510887e-13,1.3323123418510887e-13,2.048353862498436e-25,2.0483538624984358e-27,100.0,2.048353862498436e-25,-2.048353862498436e-25,6.749573172882363e-17,3.808609117777619e-21,1.7580016455892415e-18,0.03720608023017338,2.1924748499986315e-15,2.095845021951682e-06,0.0020958450219516816
1,1000,100,100,10,100,100,562.9734035232909,56.29734035232908,9.86960440108936e-10,3.2773661799974976e-14,0.010832211469577788,30.383754273211142,8.697089179132825e-06,1.8841741831628533e-07,1.884174183162869e-07,8.193415449993609e-13,8.19341544999361e-15,99.99999999999835,8.193415449993474e-13,4.8880284823688485e-15,9.54533792131976e-11,3.808609117777619e-21,3.516003291178426e-18,0.07188595849943771,2.1924748499986317e-09,2.095845021951682e-06,2.0958450219516817e-05
1,3000,100,100,10,100,100,562.9734035232909,56.29734035232908,3.6554090374405037e-11,4.495701207129626e-17,0.010832211469577609,30.38375427321139,3.221144140419618e-07,6.978422900603218e-09,6.978422900603218e-09,1.1239253017824065e-15,1.1239253017824065e-17,100.0,1.1239253017824065e-15,-1.1239253017824065e-15,3.53531034122957e-12,3.808609117777619e-21,3.516003291178483e-18,0.07188595849943771,8.120277222217155e-11,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,10,100,100,562.9734035232909,56.29734035232908,9.869604401089358e-13,3.2773661799974973e-20,0.010832211469577609,30.38375427321139,8.697089179132968e-09,1.8841741831628688e-10,1.8841741831628688e-10,8.193415449993743e-19,8.193415449993743e-21,100.0,8.193415449993743e-19,-8.193415449993743e-19,9.545337921319838e-14,3.808609117777619e-21,3.516003291178483e-18,0.07188595849943771,2.1924748499986314e-12,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,10,100,100,562.9734035232909,56.29734035232908,3.655409037440503e-14,4.4957012071296255e-23,0.010832211469577609,30.38375427321139,3.2211441404196175e-10,6.978422900603217e-12,6.978422900603217e-12,1.1239253017824062e-21,1.1239253017824064e-23,100.0,1.1239253017824062e-21,-1.1239253017824062e-21,3.5353103412295693e-15,3.808609117777619e-21,3.516003291178483e-18,0.07188595849943771,8.120277222217153e-14,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,10,100,100,562.9734035232909,56.29734035232908,9.869604401089359e-16,3.277366179997497e-26,0.010832211469577609,30.38375427321139,8.697089179132968e-12,1.8841741831628687e-13,1.8841741831628687e-13,8.193415449993744e-25,8.193415449993743e-27,100.0,8.193415449993744e-25,-8.193415449993744e-25,9.545337921319839e-17,3.808609117777619e-21,3.516003291178483e-18,0.07188595849943771,2.1924748499986315e-15,2.095845021951682e-06,0.0020958450219516816
1,1000,100,100,100,0.5,0.5,2.814867017616455,2.814867017616455,9.869604401089358e-08,8.193415449993742e-16,21.664422939155227,2.1484558684493513,3.074885367574531e-08,1.3323123418510882e-06,1.3323123418510887e-06,2.0483538624984344e-14,2.0483538624984344e-16,99.99999999999996,2.0483538624984334e-14,7.938170805419673e-15,6.749573172882361e-12,3.808609117777619e-21,1.758001645589241e-20,0.0004559794149747671,2.1924748499986314e-07,2.095845021951682e-06,2.0958450219516817e-05
1,3000,100,100,100,0.5,0.5,2.814867017616455,2.814867017616455,3.655409037440503e-09,1.1239253017824064e-18,21.664422939155216,2.1484558684493518,1.1388464324350122e-09,4.934490155004032e-08,4.934490155004032e-08,2.8098132544560164e-17,2.809813254456016e-19,100.0,2.8098132544560164e-17,-2.8098132544560164e-17,2.4998419158823567e-13,3.808609117777619e-21,1.758001645589242e-20,0.0004559794149747671,8.120277222217153e-09,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,100,0.5,0.5,2.814867017616455,2.814867017616455,9.869604401089359e-11,8.193415449993745e-22,21.664422939155216,2.1484558684493518,3.074885367574533e-11,1.3323123418510888e-09,1.3323123418510888e-09,2.048353862498436e-20,2.0483538624984362e-22,100.0,2.048353862498436e-20,-2.048353862498436e-20,6.749573172882363e-15,3.808609117777619e-21,1.758001645589242e-20,0.0004559794149747671,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,100,0.5,0.5,2.814867017616455,2.814867017616455,3.6554090374405035e-12,1.1239253017824066e-24,21.664422939155216,2.1484558684493518,1.1388464324350123e-12,4.9344901550040327e-11,4.9344901550040327e-11,2.8098132544560164e-23,2.8098132544560165e-25,100.0,2.8098132544560164e-23,-2.8098132544560164e-23,2.499841915882356e-16,3.808609117777619e-21,1.758001645589242e-20,0.0004559794149747671,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,100,0.5,0.5,2.814867017616455,2.814867017616455,9.869604401089359e-14,8.193415449993745e-28,21.664422939155216,2.1484558684493518,3.074885367574533e-14,1.3323123418510887e-12,1.3323123418510887e-12,2.0483538624984358e-26,2.0483538624984363e-28,100.0,2.0483538624984358e-26,-2.0483538624984358e-26,6.7495731728823625e-18,3.808609117777619e-21,1.758001645589242e-20,0.0004559794149747671,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
1,1000,100,100,100,2.5,2.5,14.074335088082274,14.074335088082274,9.869604401089358e-08,2.0483538624984353e-14,4.332884587831088,4.804093368511071,3.437826352458006e-07,2.9791409636409566e-06,2.979140963640972e-06,5.120884656246036e-13,5.120884656246036e-15,99.99999999999898,5.120884656245983e-13,-4.976958773262058e-16,1.5092504433673826e-11,3.808609117777619e-21,8.790008227946119e-20,0.0021332555922139785,2.1924748499986314e-07,2.095845021951682e-06,2.0958450219516817e-05
1,3000,100,100,100,2.5,2.5,14.074335088082274,14.074335088082274,3.655409037440503e-09,2.809813254456016e-17,4.332884587831043,4.804093368511096,1.2732690194289044e-08,1.103385542089249e-07,1.103385542089249e-07,7.02453313614004e-16,7.02453313614004e-18,100.0,7.02453313614004e-16,-7.02453313614004e-16,5.589816456916261e-13,3.808609117777619e-21,8.790008227946209e-20,0.0021332555922139785,8.120277222217153e-09,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,100,2.5,2.5,14.074335088082274,14.074335088082274,9.869604401089359e-11,2.048353862498436e-20,4.332884587831043,4.804093368511096,3.4378263524580414e-10,2.9791409636409722e-09,2.9791409636409722e-09,5.120884656246089e-19,5.12088465624609e-21,100.0,5.120884656246089e-19,-5.120884656246089e-19,1.5092504433673906e-14,3.808609117777619e-21,8.790008227946209e-20,0.0021332555922139785,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,100,2.5,2.5,14.074335088082274,14.074335088082274,3.6554090374405035e-12,2.8098132544560164e-23,4.332884587831043,4.804093368511096,1.2732690194289045e-11,1.1033855420892491e-10,1.1033855420892491e-10,7.024533136140041e-22,7.024533136140041e-24,100.0,7.024533136140041e-22,-7.024533136140041e-22,5.589816456916261e-16,3.808609117777619e-21,8.790008227946209e-20,0.0021332555922139785,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,100,2.5,2.5,14.074335088082274,14.074335088082274,9.869604401089359e-14,2.0483538624984358e-26,4.332884587831043,4.804093368511096,3.4378263524580417e-13,2.9791409636409724e-12,2.9791409636409724e-12,5.12088465624609e-25,5.1208846562460895e-27,100.0,5.12088465624609e-25,-5.12088465624609e-25,1.5092504433673904e-17,3.808609117777619e-21,8.790008227946209e-20,0.0021332555922139785,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
1,1000,100,100,100,10,10,56.297340352329094,56.297340352329094,9.869604401089358e-08,3.2773661799974965e-13,1.0832211469579383,9.608186737021406,2.750261081965983e-06,5.958281927281456e-06,5.958281927281944e-06,8.193415449992402e-12,8.193415449992398e-14,99.99999999998363,8.19341544999106e-12,-2.2173988749907443e-14,3.018500886734533e-11,3.808609117777619e-21,3.5160032911779077e-19,0.008027781976674106,2.1924748499986314e-07,2.095845021951682e-06,2.0958450219516817e-05
1,3000,100,100,100,10,10,56.297340352329094,56.297340352329094,3.655409037440503e-09,4.495701207129625e-16,1.083221146957761,9.60818673702219,1.0186152155431232e-07,2.2067710841784975e-07,2.206771084178498e-07,1.123925301782406e-14,1.1239253017824063e-16,99.99999999999997,1.1239253017824058e-14,2.9716016973779456e-15,1.117963291383252e-12,3.808609117777619e-21,3.5160032911784826e-19,0.008027781976674106,8.120277222217153e-09,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,100,10,10,56.297340352329094,56.297340352329094,9.869604401089359e-11,3.2773661799974976e-19,1.0832211469577608,9.608186737022193,2.750261081966433e-09,5.9582819272819444e-09,5.9582819272819444e-09,8.193415449993743e-18,8.193415449993744e-20,100.0,8.193415449993743e-18,-8.193415449993743e-18,3.018500886734781e-14,3.808609117777619e-21,3.5160032911784836e-19,0.008027781976674106,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,100,10,10,56.297340352329094,56.297340352329094,3.6554090374405035e-12,4.495701207129626e-22,1.0832211469577608,9.608186737022193,1.0186152155431236e-10,2.2067710841784981e-10,2.2067710841784981e-10,1.1239253017824066e-20,1.1239253017824066e-22,100.0,1.1239253017824066e-20,-1.1239253017824066e-20,1.1179632913832521e-15,3.808609117777619e-21,3.5160032911784836e-19,0.008027781976674106,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,100,10,10,56.297340352329094,56.297340352329094,9.869604401089359e-14,3.2773661799974973e-25,1.0832211469577608,9.608186737022193,2.7502610819664334e-12,5.958281927281945e-12,5.958281927281945e-12,8.193415449993745e-24,8.193415449993743e-26,100.0,8.193415449993745e-24,-8.193415449993745e-24,3.018500886734781e-17,3.808609117777619e-21,3.5160032911784836e-19,0.008027781976674106,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
1,1000,100,100,100,50,50,281.48670176164546,281.48670176164546,9.869604401089358e-08,8.193415449993741e-12,0.2166442293924397,21.484558684449507,3.074885367561935e-05,1.3323123418483593e-05,1.3323123418510886e-05,2.0483538624900432e-10,2.048353862490044e-12,99.99999999959032,2.0483538624816514e-10,1.4084471471740296e-14,6.749573172868536e-11,3.808609117777619e-21,1.7580016455820397e-18,0.03720608023017338,2.1924748499986314e-07,2.095845021951682e-06,2.0958450219516817e-05
1,3000,100,100,100,50,50,281.48670176164546,281.48670176164546,3.655409037440503e-09,1.1239253017824064e-14,0.21664422939155337,21.484558684493457,1.1388464324350057e-06,4.934490155004018e-07,4.934490155004032e-07,2.809813254456e-13,2.809813254456001e-15,99.99999999999945,2.8098132544559846e-13,-1.0975085856760387e-14,2.49984191588235e-12,3.808609117777619e-21,1.758001645589232e-18,0.03720608023017338,8.120277222217153e-09,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,100,50,50,281.48670176164546,281.48670176164546,9.869604401089359e-11,8.193415449993744e-18,0.21664422939155217,21.484558684493518,3.074885367574533e-08,1.3323123418510887e-08,1.3323123418510887e-08,2.048353862498436e-16,2.048353862498436e-18,100.0,2.048353862498436e-16,-2.048353862498436e-16,6.749573172882364e-14,3.808609117777619e-21,1.7580016455892415e-18,0.03720608023017338,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,100,50,50,281.48670176164546,281.48670176164546,3.6554090374405035e-12,1.1239253017824064e-20,0.21664422939155217,21.484558684493518,1.1388464324350122e-09,4.934490155004033e-10,4.934490155004033e-10,2.809813254456016e-19,2.809813254456016e-21,100.0,2.809813254456016e-19,-2.809813254456016e-19,2.4998419158823564e-15,3.808609117777619e-21,1.7580016455892415e-18,0.03720608023017338,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,100,50,50,281.48670176164546,281.48670176164546,9.869604401089359e-14,8.193415449993745e-24,0.21664422939155217,21.484558684493518,3.074885367574533e-11,1.3323123418510887e-11,1.3323123418510887e-11,2.0483538624984357e-22,2.048353862498436e-24,100.0,2.0483538624984357e-22,-2.0483538624984357e-22,6.749573172882363e-17,3.808609117777619e-21,1.7580016455892415e-18,0.03720608023017338,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
1,1000,100,100,100,100,100,562.9734035232909,562.9734035232909,9.869604401089358e-08,3.2773661799974966e-11,0.10832211469755113,30.383754272962445,8.697089178990448e-05,1.884174183147431e-05,1.8841741831628686e-05,8.193415449859474e-10,8.193415449859476e-12,99.99999999836132,8.193415449725211e-10,-5.055128343770587e-16,9.54533792124163e-11,3.808609117777619e-21,3.516003291120868e-18,0.07188595849943771,2.1924748499986314e-07,2.095845021951682e-06,2.0958450219516817e-05
1,3000,100,100,100,100,100,562.9734035232909,562.9734035232909,3.655409037440503e-09,4.495701207129626e-14,0.10832211469577852,30.383754273211053,3.2211441404195456e-06,6.978422900603139e-07,6.978422900603218e-07,1.1239253017823813e-12,1.1239253017823815e-14,99.99999999999775,1.123925301782356e-12,-1.2677792813977728e-15,3.535310341229531e-12,3.808609117777619e-21,3.5160032911784044e-18,0.07188595849943771,8.120277222217153e-09,2.095845021951682e-06,6.287535065855045e-05
1,10000,100,100,100,100,100,562.9734035232909,562.9734035232909,9.869604401089359e-11,3.277366179997498e-17,0.10832211469577609,30.38375427321139,8.697089179132969e-08,1.8841741831628688e-08,1.8841741831628688e-08,8.193415449993744e-16,8.193415449993744e-18,100.0,8.193415449993744e-16,-8.193415449993744e-16,9.545337921319838e-14,3.808609117777619e-21,3.516003291178483e-18,0.07188595849943771,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
1,30000,100,100,100,100,100,562.9734035232909,562.9734035232909,3.6554090374405035e-12,4.4957012071296256e-20,0.10832211469577609,30.38375427321139,3.2211441404196177e-09,6.978422900603217e-10,6.978422900603217e-10,1.1239253017824064e-18,1.1239253017824064e-20,100.0,1.1239253017824064e-18,-1.1239253017824064e-18,3.5353103412295693e-15,3.808609117777619e-21,3.516003291178483e-18,0.07188595849943771,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
1,100000,100,100,100,100,100,562.9734035232909,562.9734035232909,9.869604401089359e-14,3.277366179997498e-23,0.10832211469577609,30.38375427321139,8.697089179132968e-11,1.884174183162869e-11,1.884174183162869e-11,8.193415449993743e-22,8.193415449993745e-24,100.0,8.193415449993743e-22,-8.193415449993743e-22,9.545337921319839e-17,3.808609117777619e-21,3.516003291178483e-18,0.07188595849943771,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
1,3000,100,300,1,0.5,0.5,8.444601052849363,0.028148670176164545,3.289868133696453e-12,3.034598314812497e-23,0.21664422939155217,1.2404115739912644,5.917619648987993e-11,2.5640362973746222e-11,2.5640362973746222e-11,7.586495787031242e-22,7.586495787031242e-24,100.0,7.586495787031242e-22,-7.586495787031242e-22,1.2989559627595698e-12,3.0849733853998715e-19,4.746604443090953e-19,0.000496018768747658,7.308249499995437e-12,6.287535065855045e-06,6.287535065855045e-05
1,10000,100,300,1,0.5,0.5,8.444601052849363,0.028148670176164545,8.882643960980422e-14,2.2122221714983108e-26,0.21664422939155217,1.2404115739912644,1.5977573052267583e-12,6.92289800291148e-13,6.92289800291148e-13,5.530555428745777e-25,5.530555428745777e-27,100.0,5.530555428745777e-25,-5.530555428745777e-25,3.5071810994508384e-14,3.0849733853998715e-19,4.746604443090953e-19,0.000496018768747658,1.9732273649987682e-13,6.287535065855045e-06,0.00020958450219516817
1,30000,100,300,1,0.5,0.5,8.444601052849363,0.028148670176164545,3.289868133696453e-15,3.0345983148124975e-29,0.21664422939155217,1.2404115739912644,5.917619648987993e-14,2.5640362973746226e-14,2.5640362973746226e-14,7.586495787031244e-28,7.586495787031244e-30,100.0,7.586495787031244e-28,-7.586495787031244e-28,1.2989559627595696e-15,3.0849733853998715e-19,4.746604443090953e-19,0.000496018768747658,7.30824949999544e-15,6.287535065855045e-06,0.0006287535065855046
1,100000,100,300,1,0.5,0.5,8.444601052849363,0.028148670176164545,8.882643960980423e-17,2.2122221714983106e-32,0.21664422939155217,1.2404115739912644,1.5977573052267581e-15,6.92289800291148e-16,6.92289800291148e-16,5.530555428745776e-31,5.5305554287457764e-33,100.0,5.530555428745776e-31,-5.530555428745776e-31,3.5071810994508386e-17,3.0849733853998715e-19,4.746604443090953e-19,0.000496018768747658,1.9732273649987681e-16,6.287535065855045e-06,0.0020958450219516816
1,3000,100,300,1,2.5,2.5,42.223005264246815,0.1407433508808227,3.289868133696453e-12,7.586495787031241e-22,0.043328845878310436,2.7736445995219774,6.616099900062798e-10,5.733359457706521e-11,5.733359457706521e-11,1.8966239467578103e-20,1.8966239467578104e-22,100.0,1.8966239467578103e-20,-1.8966239467578103e-20,2.904553832509083e-12,3.0849733853998715e-19,2.3733022215454763e-18,0.002333452361078433,7.308249499995437e-12,6.287535065855045e-06,6.287535065855045e-05
1,10000,100,300,1,2.5,2.5,42.223005264246815,0.1407433508808227,8.882643960980422e-14,5.5305554287457755e-25,0.043328845878310436,2.7736445995219774,1.7863469730169555e-11,1.5480070535807608e-12,1.5480070535807608e-12,1.3826388571864438e-23,1.3826388571864439e-25,100.0,1.3826388571864438e-23,-1.3826388571864438e-23,7.842295347774523e-14,3.0849733853998715e-19,2.3733022215454763e-18,0.002333452361078433,1.9732273649987682e-13,6.287535065855045e-06,0.00020958450219516817
1,30000,100,300,1,2.5,2.5,42.223005264246815,0.1407433508808227,3.289868133696453e-15,7.586495787031242e-28,0.043328845878310436,2.7736445995219774,6.616099900062798e-13,5.733359457706522e-14,5.733359457706522e-14,1.896623946757811e-26,1.8966239467578106e-28,100.0,1.896623946757811e-26,-1.896623946757811e-26,2.9045538325090825e-15,3.0849733853998715e-19,2.3733022215454763e-18,0.002333452361078433,7.30824949999544e-15,6.287535065855045e-06,0.0006287535065855046
1,100000,100,300,1,2.5,2.5,42.223005264246815,0.1407433508808227,8.882643960980423e-17,5.5305554287457755e-31,0.043328845878310436,2.7736445995219774,1.7863469730169555e-14,1.5480070535807608e-15,1.5480070535807608e-15,1.3826388571864442e-29,1.3826388571864439e-31,100.0,1.3826388571864442e-29,-1.3826388571864442e-29,7.842295347774524e-17,3.0849733853998715e-19,2.3733022215454763e-18,0.002333452361078433,1.9732273649987681e-16,6.287535065855045e-06,0.0020958450219516816
1,3000,100,300,1,10,10,168.89202105698726,0.5629734035232908,3.289868133696453e-12,1.2138393259249986e-20,0.010832211469577609,5.547289199043955,5.292879920050238e-09,1.1466718915413041e-10,1.1466718915413041e-10,3.0345983148124965e-19,3.0345983148124966e-21,100.0,3.0345983148124965e-19,-3.0345983148124965e-19,5.809107665018166e-12,3.0849733853998715e-19,9.493208886181905e-18,0.008828569052131923,7.308249499995437e-12,6.287535065855045e-06,6.287535065855045e-05
