profile,h_km,sigma_iono,n,f_hz,Q,Re_Zg,Re_Zi
nominal,120.0,0.0003,3,95.13309815282291,0.9145201923230984,48.16208484078906,1.1188938634613523
optimistic_cold,40.0,3e-05,2,67.26925881914649,0.1282996422368113,79.82083556783198,2.9754636360611677
pessimistic_warm,60.0,0.001,1,38.83792468742084,2.2441724897544804,3.707741018637186,0.391569038935955
apollo_classic,150.0,1e-06,3,95.13309815282291,0.6415177143563832,68.38534900905897,19.43071809615248
apollo_classic,80.0,0.001,1,38.83792468742084,0.39535364293625974,30.63401703249489,0.391569038935955
nominal,120.0,0.0003,2,67.26925881914649,0.8642548397421467,35.932751085788176,0.9408714081077424
pessimistic_warm,60.0,0.0003,3,95.13309815282291,3.234614770845079,5.847693089752086,1.1188938634613523
apollo_classic,150.0,1e-06,2,67.26925881914649,0.6025903791726124,49.78001839091829,16.326676556093474
apollo_classic,80.0,0.0003,3,95.13309815282291,0.4322848818034789,68.38534900905897,1.1188938634613523
nominal,120.0,0.0003,1,38.83792468742084,0.7870276830335943,22.663074572615553,0.7149057869058422
optimistic_cold,120.0,3e-05,2,67.26925881914649,0.38489892671043396,79.82083556783198,2.9754636360611677
pessimistic_warm,60.0,0.0003,2,67.26925881914649,2.7219299866921918,4.913101114143291,0.9408714081077424
apollo_classic,150.0,1e-06,1,38.83792468742084,0.5344869242188627,30.63401703249489,12.395842264925669
apollo_classic,80.0,0.0003,2,67.26925881914649,0.4188702370357651,49.78001839091829,0.9408714081077424
nominal,120.0,0.0001,3,95.13309815282291,0.8995680663238191,48.16208484078906,1.9380152068467316
optimistic_cold,120.0,3e-05,3,95.13309815282291,0.3341566319719839,131.33369607958164,3.538533917817282
optimistic_cold,40.0,3e-05,3,95.13309815282291,0.1113855439906613,131.33369607958164,3.538533917817282
pessimistic_warm,60.0,0.0003,1,38.83792468742084,2.080102541005407,3.707741018637186,0.7149057869058422
apollo_classic,150.0,3e-07,3,95.13309815282291,0.5412952544190361,68.38534900905897,35.690129564212654
apollo_classic,80.0,0.0003,1,38.83792468742084,0.39127591554698093,30.63401703249489,0.7149057869058422
nominal,120.0,0.0001,2,67.26925881914649,0.8484069040061937,35.932751085788176,1.6296574102909376
nominal,100.0,3e-07,1,38.83792468742084,0.3380853282417859,22.663074572615553,22.688192744138682
nominal,60.0,1e-07,2,67.26925881914649,0.1802449832332413,35.932751085788176,52.469727938929566
optimistic_cold,40.0,0.0001,1,38.83792468742084,0.14808261489400937,40.178073292182056,1.2382620634305879
pessimistic_warm,60.0,0.0001,3,95.13309815282291,2.8943063627345076,5.847693089752086,1.9380152068467316
apollo_classic,150.0,3e-07,2,67.26925881914649,0.49971082422769075,49.78001839091829,29.936602587892647
apollo_classic,80.0,0.0001,3,95.13309815282291,0.42724965948361204,68.38534900905897,1.9380152068467316
nominal,100.0,1e-05,1,38.83792468742084,0.5768648984415475,22.663074572615553,3.9161091121401452
nominal,60.0,1e-07,3,95.13309815282291,0.20301006428619262,48.16208484078906,62.83844678543254
optimistic_cold,40.0,0.0001,2,67.26925881914649,0.13041953680065113,79.82083556783198,1.6296574102909376
pessimistic_warm,60.0,0.0001,2,67.26925881914649,2.435380014420612,4.913101114143291,1.6296574102909376
apollo_classic,150.0,3e-07,1,38.83792468742084,0.431319280310981,30.63401703249489,22.688192744138682
apollo_classic,80.0,0.0001,2,67.26925881914649,0.4132582203967765,49.78001839091829,1.6296574102909376
nominal,100.0,1e-05,2,67.26925881914649,0.6463554886054709,35.932751085788176,5.154296806813111
nominal,60.0,3e-07,1,38.83792468742084,0.20285119694507153,22.663074572615553,22.688192744138682
optimistic_cold,40.0,0.0001,3,95.13309815282291,0.11272322207378833,131.33369607958164,1.9380152068467316
pessimistic_warm,60.0,0.0001,1,38.83792468742084,1.8599986100965877,3.707741018637186,1.2382620634305879
apollo_classic,150.0,1e-07,3,95.13309815282291,0.42930904651873253,68.38534900905897,62.83844678543254
apollo_classic,80.0,0.0001,1,38.83792468742084,0.384850999850235,30.63401703249489,1.2382620634305879
nominal,80.0,0.0003,2,67.26925881914649,0.5761698931614311,35.932751085788176,0.9408714081077424
nominal,60.0,3e-07,2,67.26925881914649,0.24190465612468803,35.932751085788176,29.936602587892647
optimistic_cold,40.0,0.0003,1,38.83792468742084,0.1499778049167047,40.178073292182056,0.7149057869058422
pessimistic_warm,60.0,3e-05,3,95.13309815282291,2.4007756304070265,5.847693089752086,3.538533917817282
apollo_classic,150.0,1e-07,2,67.26925881914649,0.3895878454843626,49.78001839091829,52.469727938929566
apollo_classic,80.0,3e-05,3,95.13309815282291,0.4177420933396297,68.38534900905897,3.538533917817282
nominal,60.0,3e-07,3,95.13309815282291,0.2687373878094823,48.16208484078906,35.690129564212654
optimistic_cold,40.0,0.0003,2,67.26925881914649,0.13153183562051468,79.82083556783198,0.9408714081077424
pessimistic_warm,60.0,3e-05,2,67.26925881914649,2.019898911164319,4.913101114143291,2.9754636360611677
apollo_classic,150.0,1e-07,1,38.83792468742084,0.32758730618662113,30.63401703249489,39.57290707935288
apollo_classic,80.0,3e-05,2,67.26925881914649,0.40271589447174216,49.78001839091829,2.9754636360611677
nominal,100.0,1e-05,3,95.13309815282291,0.6917590494996481,48.16208484078906,6.130001104309631
nominal,60.0,1e-06,1,38.83792468742084,0.2624028261001086,22.663074572615553,12.395842264925669
optimistic_cold,40.0,0.0003,3,95.13309815282291,0.11342033186330257,131.33369607958164,1.1188938634613523
pessimistic_warm,60.0,3e-05,1,38.83792468742084,1.5413403164069843,3.707741018637186,2.26080386418569
apollo_classic,120.0,0.001,3,95.13309815282291,0.6531830909622799,68.38534900905897,0.6128396245231282
apollo_classic,80.0,3e-05,1,38.83792468742084,0.3728878328931846,30.63401703249489,2.26080386418569
pessimistic_warm,60.0,1e-05,3,95.13309815282291,1.8813491725655165,5.847693089752086,6.130001104309631
apollo_classic,120.0,0.001,2,67.26925881914649,0.6336212995764442,49.78001839091829,0.5153342439715299
apollo_classic,80.0,1e-05,3,95.13309815282291,0.40321401388138056,68.38534900905897,6.130001104309631
nominal,60.0,1e-06,2,67.26925881914649,0.30490390095312364,35.932751085788176,16.326676556093474
pessimistic_warm,60.0,1e-05,2,67.26925881914649,1.582742976357239,4.913101114143291,5.154296806813111
apollo_classic,120.0,0.001,1,38.83792468742084,0.5930304644043897,30.63401703249489,0.391569038935955
apollo_classic,80.0,1e-05,2,67.26925881914649,0.386743168751839,49.78001839091829,5.154296806813111
optimistic_cold,120.0,0.0001,1,38.83792468742084,0.44424784468202816,40.178073292182056,1.2382620634305879
optimistic_cold,40.0,0.001,1,38.83792468742084,0.15117311581724557,40.178073292182056,0.391569038935955
pessimistic_warm,60.0,1e-05,1,38.83792468742084,1.2066814929953913,3.707741018637186,3.9161091121401452
apollo_classic,120.0,0.0003,3,95.13309815282291,0.6484273227052183,68.38534900905897,1.1188938634613523
apollo_classic,80.0,1e-05,1,38.83792468742084,0.35502268287600297,30.63401703249489,3.9161091121401452
optimistic_cold,40.0,0.001,2,67.26925881914649,0.13222855397856814,79.82083556783198,0.5153342439715299
pessimistic_warm,60.0,3e-06,3,95.13309815282291,1.3219353667925942,5.847693089752086,11.198696338435685
apollo_classic,120.0,0.0003,2,67.26925881914649,0.6283053555536476,49.78001839091829,0.9408714081077424
apollo_classic,80.0,3e-06,3,95.13309815282291,0.37753337724661906,68.38534900905897,11.198696338435685
optimistic_cold,40.0,0.001,3,95.13309815282291,0.11385533259609876,131.33369607958164,0.6128396245231282
pessimistic_warm,60.0,3e-06,2,67.26925881914649,1.1121249706535101,4.913101114143291,9.414518326164727
apollo_classic,120.0,0.0003,1,38.83792468742084,0.5869138733204715,30.63401703249489,0.7149057869058422
optimistic_cold,120.0,0.0001,2,67.26925881914649,0.39125861040195337,79.82083556783198,1.6296574102909376
optimistic_cold,50.0,1e-07,1,38.83792468742084,0.09612795996698749,40.178073292182056,39.57290707935288
pessimistic_warm,60.0,3e-06,1,38.83792468742084,0.8471558698180517,3.707741018637186,7.151605160661953
apollo_classic,120.0,0.0001,3,95.13309815282291,0.6408744892254181,68.38534900905897,1.9380152068467316
optimistic_cold,120.0,0.0001,3,95.13309815282291,0.338169666221365,131.33369607958164,1.9380152068467316
optimistic_cold,50.0,1e-07,2,67.26925881914649,0.10037314156055181,79.82083556783198,52.469727938929566
pessimistic_warm,60.0,1e-06,3,95.13309815282291,0.891441510920831,5.847693089752086,19.43071809615248
apollo_classic,120.0,0.0001,2,67.26925881914649,0.6198873305951648,49.78001839091829,1.6296574102909376
nominal,60.0,1e-06,3,95.13309815282291,0.3333820182344467,48.16208484078906,19.43071809615248
nominal,50.0,0.0001,2,67.26925881914649,0.3535028766692474,35.932751085788176,1.6296574102909376
optimistic_cold,150.0,0.0001,2,67.26925881914649,0.48907326300244175,79.82083556783198,1.6296574102909376
optimistic_cold,120.0,0.0003,1,38.83792468742084,0.44993341475011417,40.178073292182056,0.7149057869058422
optimistic_cold,50.0,1e-07,3,95.13309815282291,0.09671068469086169,131.33369607958164,62.83844678543254
pessimistic_warm,60.0,1e-06,2,67.26925881914649,0.7502010424485575,4.913101114143291,16.326676556093474
apollo_classic,120.0,0.0001,1,38.83792468742084,0.5772764997753526,30.63401703249489,1.2382620634305879
optimistic_cold,150.0,0.0001,3,95.13309815282291,0.4227120827767063,131.33369607958164,1.9380152068467316
optimistic_cold,120.0,0.0003,2,67.26925881914649,0.39459550686154404,79.82083556783198,0.9408714081077424
optimistic_cold,50.0,3e-07,1,38.83792468742084,0.121946149053194,40.178073292182056,22.688192744138682
pessimistic_warm,60.0,1e-06,1,38.83792468742084,0.5712740261709089,3.707741018637186,12.395842264925669
apollo_classic,120.0,3e-05,3,95.13309815282291,0.6266131400094446,68.38534900905897,3.538533917817282
optimistic_cold,50.0,3e-07,2,67.26925881914649,0.12097967737867414,79.82083556783198,29.936602587892647
pessimistic_warm,60.0,3e-07,3,95.13309815282291,0.542498947259816,5.847693089752086,35.690129564212654
apollo_classic,120.0,3e-05,2,67.26925881914649,0.6040738417076132,49.78001839091829,2.9754636360611677
nominal,60.0,3e-06,1,38.83792468742084,0.3085580304896402,22.663074572615553,7.151605160661953
pessimistic_warm,60.0,3e-07,2,67.26925881914649,0.45722349566651654,4.913101114143291,29.936602587892647
apollo_classic,120.0,3e-05,1,38.83792468742084,0.5593317493397769,30.63401703249489,2.26080386418569
nominal,60.0,3e-06,2,67.26925881914649,0.351379555069466,35.932751085788176,9.414518326164727
optimistic_cold,120.0,0.0003,3,95.13309815282291,0.3402609955899077,131.33369607958164,1.1188938634613523
pessimistic_warm,60.0,3e-07,1,38.83792468742084,0.3485218193399515,3.707741018637186,22.688192744138682
apollo_classic,120.0,1e-05,3,95.13309815282291,0.6048210208220708,68.38534900905897,6.130001104309631
nominal,60.0,3e-06,3,95.13309815282291,0.37961469868808595,48.16208484078906,11.198696338435685
optimistic_cold,50.0,3e-07,3,95.13309815282291,0.11243019259070028,131.33369607958164,35.690129564212654
pessimistic_warm,60.0,1e-07,3,95.13309815282291,0.32807528712764533,5.847693089752086,62.83844678543254
apollo_classic,120.0,1e-05,2,67.26925881914649,0.5801147531277585,49.78001839091829,5.154296806813111
nominal,120.0,0.0001,1,38.83792468742084,0.7697945096765373,22.663074572615553,1.2382620634305879
nominal,60.0,1e-05,1,38.83792468742084,0.34611893906492847,22.663074572615553,3.9161091121401452
optimistic_cold,150.0,0.0003,1,38.83792468742084,0.5624167684376427,40.178073292182056,0.7149057869058422
optimistic_cold,50.0,1e-06,1,38.83792468742084,0.1458194423459957,40.178073292182056,12.395842264925669
pessimistic_warm,60.0,1e-07,2,67.26925881914649,0.2776806862354226,4.913101114143291,52.469727938929566
nominal,120.0,3e-05,3,95.13309815282291,0.8717197434891296,48.16208484078906,3.538533917817282
nominal,60.0,1e-05,2,67.26925881914649,0.38781329316328256,35.932751085788176,5.154296806813111
optimistic_cold,50.0,1e-06,2,67.26925881914649,0.1381046598571855,79.82083556783198,16.326676556093474
pessimistic_warm,60.0,1e-07,1,38.83792468742084,0.21255594041362616,3.707741018637186,39.57290707935288
nominal,60.0,1e-05,3,95.13309815282291,0.41505542969978887,48.16208484078906,6.130001104309631
optimistic_cold,50.0,1e-06,3,95.13309815282291,0.12455539317440456,131.33369607958164,19.43071809615248
pessimistic_warm,50.0,0.001,3,95.13309815282291,2.906652085032284,5.847693089752086,0.6128396245231282
optimistic_cold,50.0,3e-06,1,38.83792468742084,0.16197657155269038,40.178073292182056,7.151605160661953
pessimistic_warm,50.0,0.001,2,67.26925881914649,2.446085949635523,4.913101114143291,0.5153342439715299
optimistic_cold,50.0,3e-06,2,67.26925881914649,0.14880222780046204,79.82083556783198,9.414518326164727
pessimistic_warm,50.0,0.001,1,38.83792468742084,1.8701437414620672,3.707741018637186,0.391569038935955
nominal,60.0,3e-05,1,38.83792468742084,0.36910623206201854,22.663074572615553,2.26080386418569
optimistic_cold,150.0,0.0003,2,67.26925881914649,0.49324438357693007,79.82083556783198,0.9408714081077424
optimistic_cold,50.0,3e-06,3,95.13309815282291,0.13174914534019683,131.33369607958164,11.198696338435685
pessimistic_warm,50.0,0.0003,3,95.13309815282291,2.6955123090375657,5.847693089752086,1.1188938634613523
nominal,60.0,3e-05,2,67.26925881914649,0.40953056991944786,35.932751085788176,2.9754636360611677
optimistic_cold,50.0,1e-05,1,38.83792468742084,0.1738619162543186,40.178073292182056,3.9161091121401452
pessimistic_warm,50.0,0.0003,2,67.26925881914649,2.26827498891016,4.913101114143291,0.9408714081077424
nominal,120.0,3e-05,2,67.26925881914649,0.8190611398388957,35.932751085788176,2.9754636360611677
optimistic_cold,50.0,1e-05,2,67.26925881914649,0.15626241568470173,79.82083556783198,5.154296806813111
nominal,50.0,0.0001,3,95.13309815282291,0.3748200276349246,48.16208484078906,1.9380152068467316
optimistic_cold,150.0,0.0003,3,95.13309815282291,0.42532624448738465,131.33369607958164,1.1188938634613523
optimistic_cold,200.0,3e-06,2,67.26925881914649,0.5952089112018482,79.82083556783198,9.414518326164727
nominal,120.0,3e-05,1,38.83792468742084,0.7382124641240371,22.663074572615553,2.26080386418569
optimistic_cold,120.0,0.001,1,38.83792468742084,0.4535193474517368,40.178073292182056,0.391569038935955
optimistic_cold,50.0,1e-05,3,95.13309815282291,0.136607128056846,131.33369607958164,6.130001104309631
apollo_classic,80.0,3e-06,2,67.26925881914649,0.3589093235803921,49.78001839091829,9.414518326164727
nominal,120.0,1e-05,3,95.13309815282291,0.8301108593995777,48.16208484078906,6.130001104309631
optimistic_cold,150.0,0.001,1,38.83792468742084,0.566899184314671,40.178073292182056,0.391569038935955
optimistic_cold,50.0,3e-05,1,38.83792468742084,0.18064330543515866,40.178073292182056,2.26080386418569
apollo_classic,80.0,3e-06,1,38.83792468742084,0.3246229058997502,30.63401703249489,7.151605160661953
nominal,120.0,1e-05,2,67.26925881914649,0.7756265863265651,35.932751085788176,5.154296806813111
nominal,50.0,3e-07,2,67.26925881914649,0.20158721343724,35.932751085788176,29.936602587892647
optimistic_cold,150.0,0.001,2,67.26925881914649,0.4958570774196306,79.82083556783198,0.5153342439715299
optimistic_cold,50.0,3e-05,2,67.26925881914649,0.16037455279601415,79.82083556783198,2.9754636360611677
nominal,120.0,1e-05,1,38.83792468742084,0.6922378781298569,22.663074572615553,3.9161091121401452
nominal,100.0,3e-05,1,38.83792468742084,0.6151770534366976,22.663074572615553,2.26080386418569
optimistic_cold,150.0,0.001,3,95.13309815282291,0.42695749723537035,131.33369607958164,0.6128396245231282
optimistic_cold,120.0,0.001,2,67.26925881914649,0.3966856619357045,79.82083556783198,0.5153342439715299
optimistic_cold,50.0,3e-05,3,95.13309815282291,0.13923192998832662,131.33369607958164,3.538533917817282
nominal,120.0,3e-06,3,95.13309815282291,0.7592293973761719,48.16208484078906,11.198696338435685
nominal,60.0,3e-05,3,95.13309815282291,0.4358598717445648,48.16208484078906,3.538533917817282
optimistic_cold,200.0,1e-07,1,38.83792468742084,0.38451183986794996,40.178073292182056,39.57290707935288
optimistic_cold,50.0,0.0001,1,38.83792468742084,0.18510326861751172,40.178073292182056,1.2382620634305879
nominal,120.0,3e-06,2,67.26925881914649,0.702759110138932,35.932751085788176,9.414518326164727
optimistic_cold,200.0,1e-07,2,67.26925881914649,0.40149256624220725,79.82083556783198,52.469727938929566
optimistic_cold,50.0,0.0001,2,67.26925881914649,0.1630244210008139,79.82083556783198,1.6296574102909376
nominal,120.0,3e-06,1,38.83792468742084,0.6171160609792804,22.663074572615553,7.151605160661953
nominal,50.0,3e-07,3,95.13309815282291,0.22394782317456857,48.16208484078906,35.690129564212654
optimistic_cold,50.0,0.0001,3,95.13309815282291,0.14090402759223541,131.33369607958164,1.9380152068467316
nominal,120.0,1e-06,3,95.13309815282291,0.6667640364688934,48.16208484078906,19.43071809615248
nominal,60.0,0.0001,1,38.83792468742084,0.38489725483826864,22.663074572615553,1.2382620634305879
nominal,50.0,1e-06,1,38.83792468742084,0.21866902175009054,22.663074572615553,12.395842264925669
optimistic_cold,50.0,0.0003,1,38.83792468742084,0.1874722561458809,40.178073292182056,0.7149057869058422
apollo_classic,120.0,1e-05,1,38.83792468742084,0.5325340243140045,30.63401703249489,3.9161091121401452
nominal,120.0,1e-06,2,67.26925881914649,0.6098078019062473,35.932751085788176,16.326676556093474
nominal,60.0,0.0001,2,67.26925881914649,0.42420345200309684,35.932751085788176,1.6296574102909376
optimistic_cold,50.0,0.0003,2,67.26925881914649,0.16441479452564334,79.82083556783198,0.9408714081077424
apollo_classic,120.0,3e-06,3,95.13309815282291,0.5663000658699286,68.38534900905897,11.198696338435685
apollo_classic,80.0,1e-06,3,95.13309815282291,0.342142780990071,68.38534900905897,19.43071809615248
nominal,120.0,1e-06,1,38.83792468742084,0.5248056522002172,22.663074572615553,12.395842264925669
nominal,60.0,0.0001,3,95.13309815282291,0.44978403316190957,48.16208484078906,1.9380152068467316
optimistic_cold,50.0,0.0003,3,95.13309815282291,0.1417754148291282,131.33369607958164,1.1188938634613523
nominal,120.0,3e-07,3,95.13309815282291,0.5374747756189646,48.16208484078906,35.690129564212654
nominal,50.0,1e-06,2,67.26925881914649,0.25408658412760304,35.932751085788176,16.326676556093474
optimistic_cold,200.0,1e-07,3,95.13309815282291,0.38684273876344677,131.33369607958164,62.83844678543254
nominal,120.0,3e-07,2,67.26925881914649,0.48380931224937607,35.932751085788176,29.936602587892647
nominal,50.0,1e-05,3,95.13309815282291,0.34587952474982403,48.16208484078906,6.130001104309631
optimistic_cold,200.0,3e-07,1,38.83792468742084,0.487784596212776,40.178073292182056,22.688192744138682
optimistic_cold,70.0,0.001,3,95.13309815282291,0.1992468320431728,131.33369607958164,0.6128396245231282
apollo_classic,80.0,1e-06,2,67.26925881914649,0.3213815355587266,49.78001839091829,16.326676556093474
nominal,120.0,3e-07,1,38.83792468742084,0.40570239389014306,22.663074572615553,22.688192744138682
nominal,60.0,0.0003,1,38.83792468742084,0.39351384151679714,22.663074572615553,0.7149057869058422
apollo_classic,80.0,1e-06,1,38.83792468742084,0.2850596929167268,30.63401703249489,12.395842264925669
nominal,120.0,1e-07,3,95.13309815282291,0.40602012857238523,48.16208484078906,62.83844678543254
nominal,50.0,1e-06,3,95.13309815282291,0.2778183485287055,48.16208484078906,19.43071809615248
optimistic_cold,50.0,0.001,1,38.83792468742084,0.188966394771557,40.178073292182056,0.391569038935955
apollo_classic,80.0,3e-07,3,95.13309815282291,0.28869080235681926,68.38534900905897,35.690129564212654
nominal,120.0,1e-07,2,67.26925881914649,0.3604899664664826,35.932751085788176,52.469727938929566
nominal,50.0,3e-06,1,38.83792468742084,0.25713169207470016,22.663074572615553,7.151605160661953
optimistic_cold,50.0,0.001,2,67.26925881914649,0.16528569247321018,79.82083556783198,0.5153342439715299
apollo_classic,80.0,3e-07,2,67.26925881914649,0.2665124395881017,49.78001839091829,29.936602587892647
nominal,120.0,1e-07,1,38.83792468742084,0.295634731356038,22.663074572615553,39.57290707935288
nominal,60.0,0.0003,2,67.26925881914649,0.43212741987107334,35.932751085788176,0.9408714081077424
nominal,50.0,3e-06,2,67.26925881914649,0.29281629589122166,35.932751085788176,9.414518326164727
optimistic_cold,200.0,3e-07,2,67.26925881914649,0.48391870951469657,79.82083556783198,29.936602587892647
optimistic_cold,50.0,0.001,3,95.13309815282291,0.14231916574512343,131.33369607958164,0.6128396245231282
apollo_classic,80.0,3e-07,1,38.83792468742084,0.23003694949918985,30.63401703249489,22.688192744138682
nominal,100.0,0.001,3,95.13309815282291,0.7700071743923362,48.16208484078906,0.6128396245231282
nominal,50.0,3e-06,3,95.13309815282291,0.3163455822400716,48.16208484078906,11.198696338435685
optimistic_cold,200.0,1e-06,3,95.13309815282291,0.49822157269761824,131.33369607958164,19.43071809615248
optimistic_cold,60.0,1e-07,1,38.83792468742084,0.11535355196038499,40.178073292182056,39.57290707935288
apollo_classic,80.0,1e-07,3,95.13309815282291,0.22896482480999067,68.38534900905897,62.83844678543254
nominal,100.0,0.001,2,67.26925881914649,0.7286209598037553,35.932751085788176,0.5153342439715299
nominal,50.0,1e-05,1,38.83792468742084,0.28843244922077377,22.663074572615553,3.9161091121401452
optimistic_cold,60.0,1e-07,2,67.26925881914649,0.12044776987266217,79.82083556783198,52.469727938929566
apollo_classic,80.0,1e-07,2,67.26925881914649,0.20778018425832673,49.78001839091829,52.469727938929566
nominal,100.0,0.001,1,38.83792468742084,0.6650546568971227,22.663074572615553,0.391569038935955
nominal,60.0,0.0003,3,95.13309815282291,0.4572600961615492,48.16208484078906,1.1188938634613523
nominal,50.0,1e-05,2,67.26925881914649,0.32317774430273544,35.932751085788176,5.154296806813111
optimistic_cold,200.0,3e-07,3,95.13309815282291,0.4497207703628011,131.33369607958164,35.690129564212654
optimistic_cold,60.0,1e-07,3,95.13309815282291,0.11605282162903403,131.33369607958164,62.83844678543254
apollo_classic,80.0,1e-07,1,38.83792468742084,0.17471322996619792,30.63401703249489,39.57290707935288
nominal,100.0,0.0003,3,95.13309815282291,0.7621001602692486,48.16208484078906,1.1188938634613523
nominal,60.0,0.001,1,38.83792468742084,0.39903279413827364,22.663074572615553,0.391569038935955
optimistic_cold,200.0,1e-06,1,38.83792468742084,0.5832777693839828,40.178073292182056,12.395842264925669
optimistic_cold,60.0,3e-07,1,38.83792468742084,0.1463353788638328,40.178073292182056,22.688192744138682
apollo_classic,70.0,0.001,3,95.13309815282291,0.3810234697279966,68.38534900905897,0.6128396245231282
nominal,60.0,0.001,2,67.26925881914649,0.43717257588225317,35.932751085788176,0.5153342439715299
optimistic_cold,200.0,1e-06,2,67.26925881914649,0.552418639428742,79.82083556783198,16.326676556093474
optimistic_cold,60.0,3e-07,2,67.26925881914649,0.14517561285440897,79.82083556783198,29.936602587892647
pessimistic_warm,120.0,3e-06,3,95.13309815282291,2.6438707335851883,5.847693089752086,11.198696338435685
apollo_classic,70.0,0.001,2,67.26925881914649,0.3696124247529258,49.78001839091829,0.5153342439715299
optimistic_cold,200.0,3e-06,3,95.13309815282291,0.5269965813607873,131.33369607958164,11.198696338435685
optimistic_cold,80.0,0.0001,3,95.13309815282291,0.22544644414757667,131.33369607958164,1.9380152068467316
optimistic_cold,60.0,3e-07,3,95.13309815282291,0.13491623110884035,131.33369607958164,35.690129564212654
apollo_classic,70.0,0.001,1,38.83792468742084,0.3459344375692273,30.63401703249489,0.391569038935955
optimistic_cold,80.0,0.0003,1,38.83792468742084,0.2999556098334094,40.178073292182056,0.7149057869058422
optimistic_cold,60.0,1e-06,1,38.83792468742084,0.17498333081519482,40.178073292182056,12.395842264925669
pessimistic_warm,120.0,3e-06,2,67.26925881914649,2.2242499413070203,4.913101114143291,9.414518326164727
apollo_classic,70.0,0.0003,3,95.13309815282291,0.378249271578044,68.38534900905897,1.1188938634613523
apollo_classic,70.0,0.0003,2,67.26925881914649,0.3665114574062944,49.78001839091829,0.9408714081077424
apollo_classic,70.0,0.0003,1,38.83792468742084,0.34236642610360835,30.63401703249489,0.7149057869058422
optimistic_cold,80.0,0.0003,2,67.26925881914649,0.26306367124102936,79.82083556783198,0.9408714081077424
optimistic_cold,60.0,1e-06,2,67.26925881914649,0.16572559182862262,79.82083556783198,16.326676556093474
apollo_classic,70.0,0.0001,3,95.13309815282291,0.3738434520481605,68.38534900905897,1.9380152068467316
optimistic_cold,200.0,1e-05,1,38.83792468742084,0.6954476650172744,40.178073292182056,3.9161091121401452
optimistic_cold,60.0,1e-06,3,95.13309815282291,0.1494664718092855,131.33369607958164,19.43071809615248
apollo_classic,70.0,0.0001,2,67.26925881914649,0.3616009428471794,49.78001839091829,1.6296574102909376
optimistic_cold,60.0,3e-06,1,38.83792468742084,0.19437188586322846,40.178073292182056,7.151605160661953
apollo_classic,70.0,0.0001,1,38.83792468742084,0.3367446248689556,30.63401703249489,1.2382620634305879
optimistic_cold,60.0,3e-06,2,67.26925881914649,0.17856267336055445,79.82083556783198,9.414518326164727
pessimistic_warm,50.0,0.0003,1,38.83792468742084,1.7334187841711726,3.707741018637186,0.7149057869058422
apollo_classic,70.0,3e-05,3,95.13309815282291,0.36552433167217596,68.38534900905897,3.538533917817282
apollo_classic,50.0,3e-05,1,38.83792468742084,0.2330548955582404,30.63401703249489,2.26080386418569
optimistic_cold,60.0,3e-06,3,95.13309815282291,0.1580989744082362,131.33369607958164,11.198696338435685
pessimistic_warm,50.0,0.0001,3,95.13309815282291,2.411921968945423,5.847693089752086,1.9380152068467316
apollo_classic,70.0,3e-05,2,67.26925881914649,0.3523764076627744,49.78001839091829,2.9754636360611677
apollo_classic,50.0,1e-05,3,95.13309815282291,0.2520087586758628,68.38534900905897,6.130001104309631
optimistic_cold,60.0,1e-05,1,38.83792468742084,0.2086342995051823,40.178073292182056,3.9161091121401452
apollo_classic,70.0,3e-05,1,38.83792468742084,0.32627685378153654,30.63401703249489,2.26080386418569
optimistic_cold,60.0,1e-05,2,67.26925881914649,0.18751489882164207,79.82083556783198,5.154296806813111
apollo_classic,70.0,1e-05,3,95.13309815282291,0.352812262146208,68.38534900905897,6.130001104309631
optimistic_cold,60.0,1e-05,3,95.13309815282291,0.1639285536682152,131.33369607958164,6.130001104309631
optimistic_cold,60.0,3e-05,1,38.83792468742084,0.21677196652219038,40.178073292182056,2.26080386418569
optimistic_cold,60.0,3e-05,2,67.26925881914649,0.19244946335521698,79.82083556783198,2.9754636360611677
optimistic_cold,100.0,1e-05,3,95.13309815282291,0.273214256113692,131.33369607958164,6.130001104309631
optimistic_cold,60.0,3e-05,3,95.13309815282291,0.16707831598599196,131.33369607958164,3.538533917817282
optimistic_cold,100.0,0.0003,3,95.13309815282291,0.2835508296582564,131.33369607958164,1.1188938634613523
optimistic_cold,60.0,0.0001,1,38.83792468742084,0.22212392234101408,40.178073292182056,1.2382620634305879
apollo_classic,50.0,1e-05,2,67.26925881914649,0.24171448046989938,49.78001839091829,5.154296806813111
optimistic_cold,100.0,0.001,1,38.83792468742084,0.377932789543114,40.178073292182056,0.391569038935955
pessimistic_warm,120.0,3e-06,1,38.83792468742084,1.6943117396361034,3.707741018637186,7.151605160661953
pessimistic_warm,50.0,0.0001,2,67.26925881914649,2.0294833453505103,4.913101114143291,1.6296574102909376
optimistic_cold,80.0,0.001,2,67.26925881914649,0.2644571079571363,79.82083556783198,0.5153342439715299
optimistic_cold,60.0,0.0001,2,67.26925881914649,0.19562930520097668,79.82083556783198,1.6296574102909376
apollo_classic,50.0,1e-05,1,38.83792468742084,0.2218891767975019,30.63401703249489,3.9161091121401452
optimistic_cold,60.0,0.0001,3,95.13309815282291,0.1690848331106825,131.33369607958164,1.9380152068467316
pessimistic_warm,120.0,1e-06,3,95.13309815282291,1.782883021841662,5.847693089752086,19.43071809615248
