r_m,depth_km,sigma_S_m,eps_r
1.735440342444553738e+06,1.959657555446261634e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.735576834520078031e+06,1.823165479921968757e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.735703819788339548e+06,1.696180211660452297e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.735821960407811450e+06,1.578039592188550166e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.735931872416978003e+06,1.468127583021996641e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.736034128946637735e+06,1.365871053362265330e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.736129263208465185e+06,1.270736791534814891e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.736217771275417879e+06,1.182228724582120805e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.736300114668483846e+06,1.099885331516154086e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.736376722763260594e+06,1.023277236739406293e+00,9.999999999999999547e-08,5.500000000000000000e+00
1.736447995028913021e+06,9.520049710869789017e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736514303111185785e+06,8.856968888142146001e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736575992770332610e+06,8.240072296673898178e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736633385684064822e+06,7.666143159351777037e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736686781124925241e+06,7.132188750747591177e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736736457520829979e+06,6.635424791700206271e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736782673906916985e+06,6.173260930830146709e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736825671276271576e+06,5.743287237284239177e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736865673836574657e+06,5.343261634253431147e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736902890179221053e+06,4.971098207789473311e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736937514367009746e+06,4.624856329902540808e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736969726946075913e+06,4.302730539240874341e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.736999695887337672e+06,4.003041126623284041e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737027577462374233e+06,3.724225376257672693e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737053517058295663e+06,3.464829417043365778e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737077649935856694e+06,3.223500641433056368e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737100101934767328e+06,2.998980652326718177e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737120990129878512e+06,2.790098701214883681e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737140423441662453e+06,2.595765583375468921e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737158503204173408e+06,2.414967958265915593e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737175323693448678e+06,2.246763065513223412e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737190972619107692e+06,2.090273808923084342e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737205531581708230e+06,1.944684182917699178e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737219076498248847e+06,1.809235017511527932e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737231677998034516e+06,1.683220019654836641e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737243401790970005e+06,1.565982090299949114e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737254309010200668e+06,1.456909897993318714e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737264456530887401e+06,1.355434691125992630e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737273897266780958e+06,1.261027332190424177e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737282680446137208e+06,1.173195538627915119e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737290851868415484e+06,1.091481315845157923e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737298454143097857e+06,1.015458569021429891e-01,9.999999999999999547e-08,5.500000000000000000e+00
1.737305526911873603e+06,9.447308812639676479e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737312107055349974e+06,8.789294465002603363e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737318228885363555e+06,8.177111463644541611e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737323924323897576e+06,7.607567610242403633e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737329223069537664e+06,7.077693046233617113e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737334152752334252e+06,6.584724766574799604e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737338739077877020e+06,6.126092212297953865e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737343005961336195e+06,5.699403866380452904e-02,9.999999999999999547e-08,5.500000000000000000e+00
