r_m,depth_km,sigma_S_m,eps_r
1.158845799999999814e+06,5.785542000000001508e+02,1.827457700684364801e-04,5.500000000000000000e+00
1.163195831578947138e+06,5.742041684210528274e+02,1.767450371699126176e-04,5.500000000000000000e+00
1.167545863157894695e+06,5.698541368421052766e+02,1.709413473838280312e-04,5.500000000000000000e+00
1.171895894736842019e+06,5.655041052631579532e+02,1.653282305024906705e-04,5.500000000000000000e+00
1.176245926315789577e+06,5.611540736842104025e+02,1.598994287772330608e-04,5.500000000000000000e+00
1.180595957894736901e+06,5.568040421052630791e+02,1.546488899420009929e-04,5.500000000000000000e+00
1.184945989473684225e+06,5.524540105263157557e+02,1.495707604660211478e-04,5.500000000000000000e+00
1.189296021052631550e+06,5.481039789473684323e+02,1.446593790280289321e-04,5.500000000000000000e+00
1.193646052631578874e+06,5.437539473684211089e+02,1.399092702047798477e-04,5.500000000000000000e+00
1.197996084210526198e+06,5.394039157894737855e+02,1.353151383668067830e-04,5.500000000000000000e+00
1.202346115789473522e+06,5.350538842105264621e+02,1.308718617746212150e-04,5.500000000000000000e+00
1.206696147368420847e+06,5.307038526315791387e+02,1.265744868687728483e-04,5.500000000000000000e+00
1.211046178947368404e+06,5.263538210526315879e+02,1.224182227474046472e-04,5.500000000000000000e+00
1.215396210526315728e+06,5.220037894736842645e+02,1.183984358251460737e-04,5.500000000000000000e+00
1.219746242105263285e+06,5.176537578947367138e+02,1.145106446673880890e-04,5.500000000000000000e+00
1.224096273684210610e+06,5.133037263157893904e+02,1.107505149941844723e-04,5.500000000000000000e+00
1.228446305263157934e+06,5.089536947368420670e+02,1.071138548482057070e-04,5.500000000000000000e+00
1.232796336842105258e+06,5.046036631578947436e+02,1.035966099213620888e-04,5.500000000000000000e+00
1.237146368421052583e+06,5.002536315789474202e+02,1.001948590348827070e-04,5.500000000000000000e+00
1.241496399999999907e+06,4.959036000000000968e+02,9.099887012570130726e-05,5.500000000000000000e+00
1.245846431578947231e+06,4.915535684210527734e+02,8.232574778597651403e-05,5.500000000000000000e+00
1.250196463157894788e+06,4.872035368421052226e+02,7.447926264532819156e-05,5.500000000000000000e+00
1.254546494736842113e+06,4.828535052631578992e+02,6.738062773037685634e-05,5.500000000000000000e+00
