r_m,depth_km,sigma_S_m,eps_r
1.736977499640876660e+06,4.225003591233398859e-01,5.017160295749535405e-08,5.000000000000000000e+00
1.736989490564329550e+06,4.105094356704503400e-01,5.016672460727360101e-08,5.000000000000000000e+00
1.737001141175065190e+06,3.988588249348103965e-01,5.016198516316176093e-08,5.000000000000000000e+00
1.737012461131451186e+06,3.875388685488141971e-01,5.015738065742149107e-08,5.000000000000000000e+00
1.737023459817741998e+06,3.765401822580024538e-01,5.015290723635073263e-08,5.000000000000000000e+00
1.737034146351859439e+06,3.658536481405608165e-01,5.014856115696646499e-08,5.000000000000000000e+00
1.737044529592950363e+06,3.554704070496372825e-01,5.014433878378694668e-08,5.000000000000000000e+00
1.737054618148731766e+06,3.453818512682337305e-01,5.014023658570994236e-08,5.000000000000000000e+00
1.737064420382626122e+06,3.355796173738781474e-01,5.013625113298207203e-08,5.000000000000000000e+00
1.737073944420694606e+06,3.260555793053936391e-01,5.013237909425910376e-08,5.000000000000000000e+00
1.737083198158374289e+06,3.168018416257109560e-01,5.012861723375305409e-08,5.000000000000000000e+00
1.737092189267022070e+06,3.078107329779304346e-01,5.012496240846395202e-08,5.000000000000000000e+00
1.737100925200276310e+06,2.990747997236903877e-01,5.012141156549188580e-08,5.000000000000000000e+00
1.737109413200233364e+06,2.905867997666355396e-01,5.011796173943049730e-08,5.000000000000000000e+00
1.737117660303453915e+06,2.823396965460852059e-01,5.011461004983547844e-08,5.000000000000000000e+00
1.737125673346794443e+06,2.743266532055567697e-01,5.011135369876879107e-08,5.000000000000000000e+00
1.737133458973075263e+06,2.665410269247368014e-01,5.010818996841414349e-08,5.000000000000000000e+00
1.737141023636588361e+06,2.589763634116388769e-01,5.010511621876329351e-08,5.000000000000000000e+00
1.737148373608446913e+06,2.516263915530871365e-01,5.010212988537039199e-08,5.000000000000000000e+00
1.737155514981784625e+06,2.444850182153750218e-01,5.009922847717097896e-08,5.000000000000000000e+00
1.737162453676806996e+06,2.375463231930043662e-01,5.009640957436594968e-08,5.000000000000000000e+00
1.737169195445698686e+06,2.308045543013140521e-01,5.009367082636731447e-08,5.000000000000000000e+00
1.737175745877393056e+06,2.242541226069443006e-01,5.009100994980416403e-08,5.000000000000000000e+00
1.737182110402203631e+06,2.178895977963693498e-01,5.008842472658612054e-08,5.000000000000000000e+00
1.737188294296327978e+06,2.117057036720216279e-01,5.008591300202411561e-08,5.000000000000000000e+00
1.737194302686220501e+06,2.056973137794993745e-01,5.008347268300612622e-08,5.000000000000000000e+00
1.737200140552841593e+06,1.998594471584074217e-01,5.008110173622495672e-08,5.000000000000000000e+00
1.737205812735788990e+06,1.941872642110101799e-01,5.007879818645955613e-08,5.000000000000000000e+00
1.737211323937307112e+06,1.886760626928880857e-01,5.007656011490411984e-08,5.000000000000000000e+00
1.737216678726187907e+06,1.833212738120928442e-01,5.007438565754750389e-08,5.000000000000000000e+00
1.737221881541556213e+06,1.781184584437869589e-01,5.007227300359937152e-08,5.000000000000000000e+00
1.737226936696551042e+06,1.730633034489583166e-01,5.007022039396174875e-08,5.000000000000000000e+00
1.737231848381900694e+06,1.681516180993057885e-01,5.006822611974482406e-08,5.000000000000000000e+00
1.737236620669397293e+06,1.633793306027073455e-01,5.006628852082628438e-08,5.000000000000000000e+00
1.737241257515271427e+06,1.587424847285728857e-01,5.006440598445272469e-08,5.000000000000000000e+00
1.737245762763472972e+06,1.542372365270275603e-01,5.006257694388009398e-08,5.000000000000000000e+00
1.737250140148857143e+06,1.498598511428572144e-01,5.006079987705536123e-08,5.000000000000000000e+00
1.737254393300280208e+06,1.456066997197922319e-01,5.005907330533559652e-08,5.000000000000000000e+00
1.737258525743609294e+06,1.414742563907057105e-01,5.005739579224308397e-08,5.000000000000000000e+00
1.737262540904643480e+06,1.374590953565202611e-01,5.005576594225860428e-08,5.000000000000000000e+00
1.737266442111955490e+06,1.335578880445100480e-01,5.005418239964757935e-08,5.000000000000000000e+00
1.737270232599649811e+06,1.297674003501888274e-01,5.005264384732121005e-08,5.000000000000000000e+00
1.737273915510044200e+06,1.260844899557996557e-01,5.005114900572995339e-08,5.000000000000000000e+00
1.737277493896275293e+06,1.225061037247069246e-01,5.004969663178995457e-08,5.000000000000000000e+00
1.737280970724828308e+06,1.190292751716915537e-01,5.004828551783849657e-08,5.000000000000000000e+00
1.737284348877997603e+06,1.156511220023967307e-01,5.004691449062186854e-08,5.000000000000000000e+00
1.737287631156275515e+06,1.123688437244854815e-01,5.004558241031078267e-08,5.000000000000000000e+00
1.737290820280673914e+06,1.091797193260863469e-01,5.004428816954470261e-08,5.000000000000000000e+00
1.737293918894979870e+06,1.060811050201300593e-01,5.004303069250348217e-08,5.000000000000000000e+00
1.737296929567947518e+06,1.030704320524819251e-01,5.004180893400651928e-08,5.000000000000000000e+00
1.737299854795427993e+06,1.001452045720070544e-01,5.004062187863650042e-08,5.000000000000000000e+00
1.737302697002437431e+06,9.730299756256863275e-02,5.003946853988952878e-08,5.000000000000000000e+00
1.737305458545168396e+06,9.454145483160390773e-02,5.003834795934918112e-08,5.000000000000000000e+00
1.737308141712942161e+06,9.185828705783932735e-02,5.003725920588392419e-08,5.000000000000000000e+00
1.737310748730107443e+06,8.925126989255659227e-02,5.003620137486885690e-08,5.000000000000000000e+00
1.737313281757884193e+06,8.671824211580678177e-02,5.003517358742794007e-08,5.000000000000000000e+00
1.737315742896154756e+06,8.425710384524427721e-02,5.003417498969960565e-08,5.000000000000000000e+00
1.737318134185205214e+06,8.186581479478627354e-02,5.003320475212293953e-08,5.000000000000000000e+00
1.737320457607416436e+06,7.954239258356392284e-02,5.003226206874386232e-08,5.000000000000000000e+00
1.737322715088907629e+06,7.728491109237074774e-02,5.003134615654176462e-08,5.000000000000000000e+00
1.737324908501133090e+06,7.509149886691011966e-02,5.003045625477562405e-08,5.000000000000000000e+00
1.737327039662433788e+06,7.296033756621181365e-02,5.002959162434787687e-08,5.000000000000000000e+00
1.737329110339544248e+06,7.088966045575216535e-02,5.002875154718759938e-08,5.000000000000000000e+00
1.737331122249058215e+06,6.887775094178505420e-02,5.002793532565066955e-08,5.000000000000000000e+00
1.737333077058850089e+06,6.692294114991091669e-02,5.002714228193790179e-08,5.000000000000000000e+00
1.737334976389459567e+06,6.502361054043286070e-02,5.002637175752898401e-08,5.000000000000000000e+00
1.737336821815433213e+06,6.317818456678651884e-02,5.002562311263234304e-08,5.000000000000000000e+00
1.737338614866631106e+06,6.138513336889445809e-02,5.002489572565267847e-08,5.000000000000000000e+00
1.737340357029494364e+06,5.964297050563618224e-02,5.002418899267131460e-08,5.000000000000000000e+00
1.737342049748277757e+06,5.795025172224268356e-02,5.002350232694288420e-08,5.000000000000000000e+00
1.737343694426246453e+06,5.630557375354692390e-02,5.002283515840669634e-08,5.000000000000000000e+00
1.737345292426840635e+06,5.470757315936498194e-02,5.002218693320974438e-08,5.000000000000000000e+00
1.737346845074803801e+06,5.315492519619874345e-02,5.002155711324732294e-08,5.000000000000000000e+00
1.737348353657282889e+06,5.164634271711111141e-02,5.002094517571234017e-08,5.000000000000000000e+00
1.737349819424893940e+06,5.018057510606013100e-02,5.002035061266135237e-08,5.000000000000000000e+00
1.737351243592760293e+06,4.875640723970718626e-02,5.001977293058980341e-08,5.000000000000000000e+00
1.737352627341517946e+06,4.737265848205424873e-02,5.001921165002272255e-08,5.000000000000000000e+00
1.737353971818296006e+06,4.602818170399405190e-02,5.001866630511321755e-08,5.000000000000000000e+00
1.737355278137667337e+06,4.472186233266256528e-02,5.001813644325616151e-08,5.000000000000000000e+00
1.737356547382571734e+06,4.345261742826551227e-02,5.001762162471042940e-08,5.000000000000000000e+00
1.737357780605214415e+06,4.221939478558488223e-02,5.001712142223294012e-08,5.000000000000000000e+00
1.737358978827938205e+06,4.102117206179536901e-02,5.001663542072331292e-08,5.000000000000000000e+00
1.737360143044070806e+06,3.985695592919364511e-02,5.001616321687770892e-08,5.000000000000000000e+00
1.737361274218748556e+06,3.872578125144354733e-02,5.001570441885322731e-08,5.000000000000000000e+00
1.737362373289716430e+06,3.762671028356999459e-02,5.001525864594204258e-08,5.000000000000000000e+00
1.737363441168105463e+06,3.655883189453743715e-02,5.001482552825499135e-08,5.000000000000000000e+00
1.737364478739187354e+06,3.552126081264577601e-02,5.001440470641278918e-08,5.000000000000000000e+00
1.737365486863109982e+06,3.451313689001835744e-02,5.001399583124771613e-08,5.000000000000000000e+00
1.737366466375608929e+06,3.353362439107149956e-02,5.001359856351311758e-08,5.000000000000000000e+00
1.737367418088701088e+06,3.258191129891201826e-02,5.001321257360071357e-08,5.000000000000000000e+00
1.737368342791357310e+06,3.165720864268951190e-02,5.001283754126746377e-08,5.000000000000000000e+00
1.737369241250157123e+06,3.075874984287656905e-02,5.001247315536778597e-08,5.000000000000000000e+00
1.737370114209923660e+06,2.988579007633961754e-02,5.001211911359613745e-08,5.000000000000000000e+00
1.737370962394341361e+06,2.903760565863922408e-02,5.001177512223502270e-08,5.000000000000000000e+00
1.737371786506556207e+06,2.821349344379268584e-02,5.001144089591067734e-08,5.000000000000000000e+00
1.737372587229757803e+06,2.741277024219743869e-02,5.001111615735622977e-08,5.000000000000000000e+00
1.737373365227746312e+06,2.663477225368842544e-02,5.001080063718103028e-08,5.000000000000000000e+00
1.737374121145483339e+06,2.587885451666079376e-02,5.001049407364616745e-08,5.000000000000000000e+00
1.737374855609624879e+06,2.514439037512056566e-02,5.001019621244789907e-08,5.000000000000000000e+00
1.737375569229042390e+06,2.443077095760963838e-02,5.000990680650607914e-08,5.000000000000000000e+00
1.737376262595327571e+06,2.373740467242896682e-02,5.000962561575758775e-08,5.000000000000000000e+00
1.737376936283281306e+06,2.306371671869419590e-02,5.000935240695887975e-08,5.000000000000000000e+00
1.737377590851391666e+06,2.240914860833436231e-02,5.000908695349033997e-08,5.000000000000000000e+00
1.737378226842296310e+06,2.177315770369023240e-02,5.000882903516918823e-08,5.000000000000000000e+00
1.737378844783232315e+06,2.115521676768548909e-02,5.000857843806562023e-08,5.000000000000000000e+00
1.737379445186473196e+06,2.055481352680362667e-02,5.000833495432627398e-08,5.000000000000000000e+00
1.737380028549753828e+06,1.997145024617202544e-02,5.000809838200035644e-08,5.000000000000000000e+00
1.737380595356683014e+06,1.940464331698604078e-02,5.000786852487223539e-08,5.000000000000000000e+00
1.737381146077144193e+06,1.885392285580746868e-02,5.000764519229917308e-08,5.000000000000000000e+00
1.737381681167685194e+06,1.831883231480605986e-02,5.000742819905175313e-08,5.000000000000000000e+00
1.737382201071896823e+06,1.779892810317687535e-02,5.000721736516111024e-08,5.000000000000000000e+00
1.737382706220779568e+06,1.729377922043204285e-02,5.000701251576897885e-08,5.000000000000000000e+00
1.737383197033102857e+06,1.680296689714304986e-02,5.000681348098259907e-08,5.000000000000000000e+00
1.737383673915750347e+06,1.632608424965292099e-02,5.000662009573334157e-08,5.000000000000000000e+00
1.737384137264058460e+06,1.586273594154044911e-02,5.000643219963997795e-08,5.000000000000000000e+00
1.737384587462143041e+06,1.541253785695880646e-02,5.000624963687553773e-08,5.000000000000000000e+00
1.737385024883218808e+06,1.497511678119190122e-02,5.000607225603769910e-08,5.000000000000000000e+00
1.737385449889908545e+06,1.455011009145528063e-02,5.000589991002332212e-08,5.000000000000000000e+00
1.737385862834542990e+06,1.413716545701026832e-02,5.000573245590580106e-08,5.000000000000000000e+00
1.737386264059453737e+06,1.373594054626300909e-02,5.000556975481726057e-08,5.000000000000000000e+00
1.737386653897256358e+06,1.334610274364240491e-02,5.000541167183267768e-08,5.000000000000000000e+00
1.737387032671127003e+06,1.296732887299731352e-02,5.000525807585761017e-08,5.000000000000000000e+00
1.737387400695069693e+06,1.259930493030697075e-02,5.000510883952035209e-08,5.000000000000000000e+00
1.737387758274176391e+06,1.224172582360915848e-02,5.000496383906515470e-08,5.000000000000000000e+00
1.737388105704880552e+06,1.189429511944763325e-02,5.000482295425048982e-08,5.000000000000000000e+00
1.737388443275202531e+06,1.155672479746863192e-02,5.000468606824812720e-08,5.000000000000000000e+00
1.737388771264988696e+06,1.122873501130379655e-02,5.000455306754691027e-08,5.000000000000000000e+00
1.737389089946142631e+06,1.091005385736934855e-02,5.000442384185898692e-08,5.000000000000000000e+00
1.737389399582851445e+06,1.060041714855469719e-02,5.000429828402711235e-08,5.000000000000000000e+00
1.737389700431804173e+06,1.029956819582730602e-02,5.000417628993627970e-08,5.000000000000000000e+00
1.737389992742405040e+06,1.000725759495981089e-02,5.000405775842774622e-08,5.000000000000000000e+00
1.737390276756979758e+06,9.723243020242080051e-03,5.000394259121441597e-08,5.000000000000000000e+00
1.737390552710976452e+06,9.447289023548363987e-03,5.000383069279986220e-08,5.000000000000000000e+00
1.737390820833161706e+06,9.179166838293895125e-03,5.000372197039832899e-08,5.000000000000000000e+00
1.737391081345808692e+06,8.918654191307722953e-03,5.000361633385822705e-08,5.000000000000000000e+00
1.737391334464882733e+06,8.665535117266700074e-03,5.000351369558798516e-08,5.000000000000000000e+00
1.737391580400219886e+06,8.419599780114367035e-03,5.000341397048170326e-08,5.000000000000000000e+00
1.737391819355700864e+06,8.180644299136475076e-03,5.000331707585031774e-08,5.000000000000000000e+00
1.737392051529419608e+06,7.948470580391586368e-03,5.000322293135156240e-08,5.000000000000000000e+00
1.737392277113848832e+06,7.722886151168495243e-03,5.000313145892450873e-08,5.000000000000000000e+00
1.737392496295997640e+06,7.503704002359882184e-03,5.000304258272396712e-08,5.000000000000000000e+00
1.737392709257568931e+06,7.290742431068792870e-03,5.000295622905749545e-08,5.000000000000000000e+00
1.737392916175107704e+06,7.083824892295524644e-03,5.000287232632519353e-08,5.000000000000000000e+00
1.737393117220148677e+06,6.882779851322993331e-03,5.000279080495953073e-08,5.000000000000000000e+00
1.737393312559358543e+06,6.687440641457214827e-03,5.000271159736760874e-08,5.000000000000000000e+00
1.737393502354673808e+06,6.497645326191559684e-03,5.000263463787550222e-08,5.000000000000000000e+00
1.737393686763434671e+06,6.313236565329134048e-03,5.000255986267330096e-08,5.000000000000000000e+00
1.737393865938516567e+06,6.134061483433470019e-03,5.000248720976268648e-08,5.000000000000000000e+00
1.737394040028455434e+06,5.959971544565632710e-03,5.000241661890536225e-08,5.000000000000000000e+00
1.737394209177572047e+06,5.790822427952662180e-03,5.000234803157256921e-08,5.000000000000000000e+00
1.737394373526091455e+06,5.626473908545449702e-03,5.000228139089743360e-08,5.000000000000000000e+00
1.737394533210258698e+06,5.466789741301909290e-03,5.000221664162697716e-08,5.000000000000000000e+00
1.737394688362451736e+06,5.311637548264115660e-03,5.000215373007697300e-08,5.000000000000000000e+00
1.737394839111292269e+06,5.160888707730918769e-03,5.000209260408658961e-08,5.000000000000000000e+00
1.737394985581750982e+06,5.014418249018490377e-03,5.000203321297593330e-08,5.000000000000000000e+00
1.737395127895252313e+06,4.872104747686535446e-03,5.000197550750354440e-08,5.000000000000000000e+00
1.737395266169774113e+06,4.733830225886776800e-03,5.000191943982588523e-08,5.000000000000000000e+00
1.737395400519945892e+06,4.599480054108425614e-03,5.000186496345751633e-08,5.000000000000000000e+00
1.737395531057144515e+06,4.468942855484783760e-03,5.000181203323198736e-08,5.000000000000000000e+00
1.737395657889585011e+06,4.342110414989292649e-03,5.000176060526540806e-08,5.000000000000000000e+00
1.737395781122411834e+06,4.218877588165924168e-03,5.000171063691947658e-08,5.000000000000000000e+00
1.737395900857785251e+06,4.099142214749008570e-03,5.000166208676610264e-08,5.000000000000000000e+00
1.737396017194965621e+06,3.982805034378543267e-03,5.000161491455277182e-08,5.000000000000000000e+00
1.737396130230396986e+06,3.869769603013992372e-03,5.000156908117015976e-08,5.000000000000000000e+00
1.737396240057785530e+06,3.759942214470356897e-03,5.000152454861858173e-08,5.000000000000000000e+00
1.737396346768178279e+06,3.653231821721419480e-03,5.000148127997704285e-08,5.000000000000000000e+00
1.737396450450038305e+06,3.549549961695447602e-03,5.000143923937267210e-08,5.000000000000000000e+00
1.737396551189318066e+06,3.448810681933537053e-03,5.000139839195069898e-08,5.000000000000000000e+00
1.737396649069530424e+06,3.350930469576269589e-03,5.000135870384565438e-08,5.000000000000000000e+00
1.737396744171818253e+06,3.255828181747347314e-03,5.000132014215312070e-08,5.000000000000000000e+00
1.737396836575021502e+06,3.163424978498369320e-03,5.000128267490324226e-08,5.000000000000000000e+00
1.737396926355742151e+06,3.073644257849082306e-03,5.000124627103299815e-08,5.000000000000000000e+00
1.737397013588408940e+06,2.986411591060459704e-03,5.000121090036116849e-08,5.000000000000000000e+00
1.737397098345337668e+06,2.901654662331566367e-03,5.000117653356343954e-08,5.000000000000000000e+00
1.737397180696791736e+06,2.819303208263590835e-03,5.000114314214770084e-08,5.000000000000000000e+00
1.737397260711040813e+06,2.739288959186524357e-03,5.000111069843040766e-08,5.000000000000000000e+00
1.737397338454416720e+06,2.661545583279803333e-03,5.000107917551368466e-08,5.000000000000000000e+00
1.737397413991368609e+06,2.586008631391450725e-03,5.000104854726377946e-08,5.000000000000000000e+00
1.737397487384516979e+06,2.512615483021363519e-03,5.000101878828764355e-08,5.000000000000000000e+00
1.737397558694704669e+06,2.441305295331403814e-03,5.000098987391390047e-08,5.000000000000000000e+00
1.737397627981048077e+06,2.372018951922654894e-03,5.000096178017100826e-08,5.000000000000000000e+00
1.737397695300985361e+06,2.304699014639481798e-03,5.000093448376767186e-08,5.000000000000000000e+00
1.737397760710324859e+06,2.239289675140753409e-03,5.000090796207406933e-08,5.000000000000000000e+00
1.737397824263291201e+06,2.175736708799376994e-03,5.000088219310242314e-08,5.000000000000000000e+00
1.737397886012569768e+06,2.113987430231645780e-03,5.000085715548909989e-08,5.000000000000000000e+00
1.737397946009350475e+06,2.053990649525075981e-03,5.000083282847680283e-08,5.000000000000000000e+00
1.737398004303371068e+06,1.995696628931909952e-03,5.000080919189737970e-08,5.000000000000000000e+00
1.737398060942957411e+06,1.939057042589411054e-03,5.000078622615489530e-08,5.000000000000000000e+00
1.737398115975063527e+06,1.884024936472997007e-03,5.000076391221021291e-08,5.000000000000000000e+00
1.737398169445310952e+06,1.830554689047858129e-03,5.000074223156391457e-08,5.000000000000000000e+00
1.737398221398026915e+06,1.778601973084732897e-03,5.000072116624209348e-08,5.000000000000000000e+00
1.737398271876280196e+06,1.728123719803989012e-03,5.000070069878071700e-08,5.000000000000000000e+00
1.737398320921917213e+06,1.679078082786872924e-03,5.000068081221141892e-08,5.000000000000000000e+00
1.737398368575596716e+06,1.631424403283744965e-03,5.000066149004780805e-08,5.000000000000000000e+00
1.737398414876824012e+06,1.585123175987973891e-03,5.000064271627072449e-08,5.000000000000000000e+00
1.737398459863982629e+06,1.540136017370969139e-03,5.000062447531651356e-08,5.000000000000000000e+00
1.737398503574366914e+06,1.496425633085891665e-03,5.000060675206263945e-08,5.000000000000000000e+00
1.737398546044212999e+06,1.453955787001177599e-03,5.000058953181578044e-08,5.000000000000000000e+00
1.737398587308728369e+06,1.412691271631047072e-03,5.000057280030026822e-08,5.000000000000000000e+00
1.737398627402121201e+06,1.372597878798842430e-03,5.000055654364477362e-08,5.000000000000000000e+00
1.737398666357629234e+06,1.333642370766028673e-03,5.000054074837218189e-08,5.000000000000000000e+00
1.737398704207546310e+06,1.295792453689500719e-03,5.000052540138785996e-08,5.000000000000000000e+00
1.737398740983250318e+06,1.259016749681904834e-03,5.000051048996863843e-08,5.000000000000000000e+00
1.737398776715228101e+06,1.223284771898761319e-03,5.000049600175252143e-08,5.000000000000000000e+00
1.737398811433101771e+06,1.188566898228600715e-03,5.000048192472835677e-08,5.000000000000000000e+00
1.737398845165652223e+06,1.154834347777068627e-03,5.000046824722627375e-08,5.000000000000000000e+00
1.737398877940844046e+06,1.122059155954047973e-03,5.000045495790682392e-08,5.000000000000000000e+00
1.737398909785847645e+06,1.090214152354747031e-03,5.000044204575315929e-08,5.000000000000000000e+00
1.737398940727062523e+06,1.059272937476634941e-03,5.000042950006094070e-08,5.000000000000000000e+00
1.737398970790139167e+06,1.029209860833361738e-03,5.000041731042904029e-08,5.000000000000000000e+00
1.737400000000000000e+06,0.000000000000000000e+00,5.000000000000005068e-08,5.000000000000000000e+00
