r_m,depth_km,sigma_S_m,eps_r
6.370998311306080781e+06,1.688693919219076732e-03,9.996112394424746042e-03,1.000000000000000000e+01
6.370998397508090362e+06,1.602491909638047119e-03,9.996310806692004433e-03,1.000000000000000000e+01
6.370998479309784248e+06,1.520690215751528728e-03,9.996499094338241048e-03,1.000000000000000000e+01
6.370998556935783476e+06,1.443064216524362654e-03,9.996677773828396146e-03,1.000000000000000000e+01
6.370998630599242635e+06,1.369400757364928802e-03,9.996847335298970558e-03,1.000000000000000000e+01
6.370998700502435677e+06,1.299497564323246488e-03,9.997008243899523777e-03,1.000000000000000000e+01
6.370998766837311909e+06,1.233162688091397332e-03,9.997160941066248960e-03,1.000000000000000000e+01
6.370998829786020331e+06,1.170213979668915244e-03,9.997305845723369541e-03,1.000000000000000000e+01
6.370998889521414414e+06,1.110478585585951720e-03,9.997443355440029794e-03,1.000000000000000000e+01
6.370998946207522415e+06,1.053792477585375337e-03,9.997573847508415060e-03,1.000000000000000000e+01
6.371000000000000000e+06,0.000000000000000000e+00,1.000000000000000368e-02,1.000000000000000000e+01
